Algorithm,Scenario,Seed,TailErr,FinalErr,RegretPercent,MOE_energy,EnergyExcessPercent,TSearchOrRecovery,SearchSteps,BudgetUtilization,EnergyOn,MOENoWind
ea_multistart,ramp,13,NaN,1.23972376857217,3.53278815178853,0.938659792615838,6.53487108606417,NaN,203,1,1,NaN
tracker,ramp,13,NaN,0.106518113512532,0.507287399861166,0.994831665841873,0.519518460819512,0,260,1,1,NaN
ea_multistart,ramp,14,NaN,0.64352863055961,1.67637100708238,0.930102051195294,7.51508382492848,92,252,1,1,NaN
tracker,ramp,14,NaN,0.106518113512532,0.507287399861166,0.994831665841873,0.519518460819512,0,260,1,1,NaN
ea_multistart,ramp,15,NaN,0.453176380023941,0.405911179250185,0.928131934969844,7.7433026838465,182,261,1,1,NaN
tracker,ramp,15,NaN,0.106518113512532,0.507287399861166,0.994831665841873,0.519518460819512,0,260,1,1,NaN
ea_multistart,ramp,16,NaN,0.325556906810593,12.0942088277372,0.910649561446085,9.81172586434113,129,312,1,1,NaN
tracker,ramp,16,NaN,0.106518113512532,0.507287399861166,0.994831665841873,0.519518460819512,0,260,1,1,NaN
ea_multistart,ramp,17,NaN,0.692856259304905,1.71287752336237,0.938889287091849,6.50883056696041,0,252,1,1,NaN
tracker,ramp,17,NaN,0.106518113512532,0.507287399861166,0.994831665841873,0.519518460819512,0,260,1,1,NaN
ea_multistart,ramp,18,NaN,0.604963159134997,1.51439331110591,0.932523983641924,7.23584782179563,90,252,1,1,NaN
tracker,ramp,18,NaN,0.106518113512532,0.507287399861166,0.994831665841873,0.519518460819512,0,260,1,1,NaN
ea_multistart,ramp,19,NaN,0.818810326459142,2.13449674981026,0.926210889545488,7.96677206966564,145,252,1,1,NaN
tracker,ramp,19,NaN,0.106518113512532,0.507287399861166,0.994831665841873,0.519518460819512,0,260,1,1,NaN
ea_multistart,ramp,20,NaN,0.766883164852819,1.9845730878333,0.933130346280421,7.16616429699558,94,252,1,1,NaN
tracker,ramp,20,NaN,0.106518113512532,0.507287399861166,0.994831665841873,0.519518460819512,0,260,1,1,NaN
ea_multistart,offset,11,NaN,0.639295838706523,1.58192884578766,0.946565900274309,5.64504803207114,21,203,1,1,NaN
tracker,offset,11,NaN,1.33428816836992,0.601601052137599,0.995067048892316,0.4957405747859,0,250,1,1,NaN
ea_multistart,offset,12,NaN,0.00137288400377322,2.17929687206703,0.956438929192523,4.55450624999692,20,183,1,1,NaN
tracker,offset,12,NaN,1.33428816836992,0.601601052137599,0.995067048892316,0.4957405747859,0,250,1,1,NaN
ea_multistart,offset,13,NaN,0.511383361969824,1.3948415293955,0.947928548020395,5.49318322444753,19,203,1,1,NaN
tracker,offset,13,NaN,1.33428816836992,0.601601052137599,0.995067048892316,0.4957405747859,0,250,1,1,NaN
ea_multistart,offset,14,NaN,0.696922908254797,1.69613062336295,0.929704147068583,7.56109921129902,90,252,1,1,NaN
tracker,offset,14,NaN,1.33428816836992,0.601601052137599,0.995067048892316,0.4957405747859,0,250,1,1,NaN
ea_multistart,offset,15,NaN,0.612652215508664,1.5386561421507,0.946525769757216,5.64952713928747,19,203,1,1,NaN
tracker,offset,15,NaN,1.33428816836992,0.601601052137599,0.995067048892316,0.4957405747859,0,250,1,1,NaN
ea_multistart,offset,16,NaN,0.405581438150343,1.37682675560416,0.95997088153485,4.16982631818467,0,183,1,1,NaN
tracker,offset,16,NaN,1.33428816836992,0.601601052137599,0.995067048892316,0.4957405747859,0,250,1,1,NaN
ea_multistart,offset,17,NaN,0.202284138581909,1.62638685236213,0.959002364920035,4.27502961198465,11,183,1,1,NaN
